"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7"
0.480938416422287,0.000977517106549365,0,0.000110814582765316,0.207438018210227,0.661074792336355,0.131376374870652,0,0,0,0.000540973646066422,-0.929066846144261,1.72684333976152,1.04483257748479,0.612284686355682,0.297143910986673
0.481915933528837,0.000977517106549365,0,9.46255173015651e-05,0.205230274416357,0.661623382339135,0.133051717727207,0,0,0,0.000461942010050785,-0.919236955274535,1.73703474165,1.044857807754,0.610431896177418,0.295927800868825
0.482893450635386,0.000977517106549365,0,8.00953359979588e-05,0.203033948527878,0.662144712840039,0.134741243296085,0,0,0,0.000391008699996592,-0.909451806846263,1.74708515284063,1.04469503002221,0.608436975420756,0.294637262532181
0.483870967741935,0.000977517106549365,0,6.71343694404349e-05,0.200849249773422,0.662638604500241,0.136445011356898,0,0,0,0.000327735968554578,-0.899712685368596,1.75699290524711,1.04434262232259,0.606298780147703,0.293271707708525
0.484848484848485,0.000977517106549365,0,5.56529482149315e-05,0.198676387381622,0.663104877980911,0.138163081689253,0,0,0,0.000271686068375475,-0.890020875350682,1.76675633078314,1.04379896268829,0.604016166420271,0.29183054812964
0.485826001955034,0.000977517106549365,0,4.5561402907387e-05,0.196515570581111,0.663543353943222,0.13989551407276,0,0,0,0.000222421252110015,-0.88037766130167,1.77637376136243,1.04306242915247,0.601587990300468,0.290313195527308
0.486803519061584,0.000977517106549365,0,3.67700641037393e-05,0.194367008600521,0.663953853048346,0.141642368287029,0,0,0,0.000179503772408931,-0.870784327730709,1.78584352889867,1.04213139974826,0.599013107850303,0.288719061633313
0.487781036168133,0.000977517106549365,0,2.91892623899267e-05,0.192230910668487,0.664336195957455,0.143403704111668,0,0,0,0.000142495881922956,-0.861242159146949,1.79516396530558,1.04100425250884,0.596290375131787,0.287047558179436
0.488758553274682,0.000977517106549365,0,2.27293283518872e-05,0.19010748601364,0.66469020333172,0.145179581326289,0,0,0,0.000110959833302823,-0.851752440059538,1.80433340249685,1.03967936546736,0.593418648206928,0.285298096897461
0.489736070381232,0.000977517106549365,0,1.73005925755591e-05,0.187996943864613,0.665015695832313,0.146970059710499,0,0,0,8.4457879199264e-05,-0.842316454977627,1.81335017238618,1.03815511665697,0.590396783137736,0.28347008951917
0.490713587487781,0.000977517106549365,0,1.28133856468804e-05,0.185899493450039,0.665312494120407,0.148775199043908,0,0,0,6.25522722630117e-05,-0.832935488410363,1.82221260688728,1.03642988411082,0.58722363598622,0.281562947776347
0.49169110459433,0.000977517106549365,0,9.17803815178942e-06,0.183815343998551,0.665580418857173,0.150595059106125,0,0,0,4.4805265144799e-05,-0.823610824866896,1.83091903791384,1.03450204586207,0.58389806281439,0.279576083400774
0.49266862170088,0.000977517106549365,0,6.30488067622416e-06,0.181744704738781,0.665819290703782,0.152429699676761,0,0,0,3.07791104953586e-05,-0.814343748856376,1.83946779737957,1.03236997994387,0.580418919684255,0.277508908124235
0.493646138807429,0.000977517106549365,0,4.10424380612281e-06,0.179687784899363,0.666028930321408,0.154279180535423,0,0,0,2.0036060965423e-05,-0.80513554488795,1.84785721719818,1.03003206438938,0.576785062657824,0.275360833678511
