"grid","weight","RawBasis1","RawBasis2","RawBasis3","Basis1","Basis2","Basis3"
0.236559139784946,0.000977517106549365,0.125311701865863,0.461251402269039,-0.289850397418822,0.397493010373434,-1.02092550553369,-0.801939643938887
0.237536656891496,0.000977517106549365,0.127372842728945,0.460772201710914,-0.289311216652859,0.404031019787331,-1.0161221208139,-0.801906459259673
0.238514173998045,0.000977517106549365,0.129429802090423,0.460293736289363,-0.288770710172309,0.410555765334916,-1.01132784624101,-0.801865984765279
0.239491691104594,0.000977517106549365,0.13148256274247,0.459816009029637,-0.288228872521558,0.417067192432376,-1.00654271930534,-0.801818190456464
0.240469208211144,0.000977517106549365,0.13353110747726,0.459339022956991,-0.287685698244989,0.4235652464959,-1.00176677749721,-0.801763046333992
0.241446725317693,0.000977517106549365,0.135575419086969,0.458862781096678,-0.287141181886988,0.430049872941675,-0.997000058306932,-0.801700522398619
0.242424242424242,0.000977517106549365,0.13761548036377,0.458387286473951,-0.286595317991937,0.43652101718589,-0.992242599224821,-0.801630588651109
0.243401759530792,0.000977517106549365,0.139651274099839,0.457912542114063,-0.286048101104222,0.442978624644732,-0.987494437741195,-0.80155321509222
0.244379276637341,0.000977517106549365,0.141682783087349,0.457438551042269,-0.285499525768228,0.44942264073439,-0.98275561134637,-0.801468371722715
0.245356793743891,0.000977517106549365,0.143709990118475,0.456965316283821,-0.284949586528338,0.455853010871052,-0.978026157530664,-0.801376028543353
0.24633431085044,0.000977517106549365,0.145732877985391,0.456492840863972,-0.284398277928937,0.462269680470905,-0.973306113784392,-0.801276155554896
0.247311827956989,0.000977517106549365,0.147751429480273,0.456021127807977,-0.28384559451441,0.468672594950138,-0.968595517597872,-0.801168722758103
0.248289345063539,0.000977517106549365,0.149765627395294,0.455550180141089,-0.283291530829141,0.475061699724939,-0.963894406461419,-0.801053700153735
0.249266862170088,0.000977517106549365,0.151775454522629,0.45508000088856,-0.282736081417514,0.481436940211495,-0.95920281786535,-0.800931057742553
0.250244379276637,0.000977517106549365,0.153780893654452,0.454610593075645,-0.282179240823914,0.487798261825995,-0.954520789299982,-0.800800765525318
0.251221896383187,0.000977517106549365,0.155781927582938,0.454141959727596,-0.281621003592724,0.494145609984627,-0.94984835825563,-0.800662793502789
0.252199413489736,0.000977517106549365,0.157778539100261,0.453674103869668,-0.281061364268331,0.500478930103579,-0.945185562222612,-0.800517111675728
0.253176930596285,0.000977517106549365,0.159770710998596,0.453207028527113,-0.280500317395117,0.506798167599038,-0.940532438691244,-0.800363690044895
0.254154447702835,0.000977517106549365,0.161758426070118,0.452740736725185,-0.279937857517468,0.513103267887193,-0.935889025151843,-0.800202498611051
0.255131964809384,0.000977517106549365,0.163741667107,0.452275231489137,-0.279373979179768,0.519394176384232,-0.931255359094724,-0.800033507374956
0.256109481915934,0.000977517106549365,0.165720416901417,0.451810515844222,-0.278808676926401,0.525670838506342,-0.926631478010205,-0.79985668633737
0.257086999022483,0.000977517106549365,0.167694658245544,0.451346592815695,-0.278241945301751,0.531933199669713,-0.922017419388601,-0.799672005499056
0.258064516129032,0.000977517106549365,0.169664373931554,0.450883465428808,-0.277673778850204,0.538181205290531,-0.91741322072023,-0.799479434860772
0.259042033235582,0.000977517106549365,0.171629546751624,0.450421136708815,-0.277104172116143,0.544414800784985,-0.912818919495408,-0.79927894442328
0.260019550342131,0.000977517106549365,0.173590159497926,0.44995960968097,-0.276533119643953,0.550633931569263,-0.90823455320445,-0.799070504187339
0.26099706744868,0.000977517106549365,0.175546194962636,0.449498887370524,-0.275960615978018,0.556838543059553,-0.903660159337675,-0.798854084153712
0.26197458455523,0.000977517106549365,0.177497635937928,0.449038972802733,-0.275386655662723,0.563028580672043,-0.899095775385397,-0.798629654323157
0.262952101661779,0.000977517106549365,0.179444465215976,0.448579869002849,-0.274811233242453,0.56920398982292,-0.894541438837935,-0.798397184696437
0.263929618768328,0.000977517106549365,0.181386665588955,0.448121578996125,-0.274234343261591,0.575364715928374,-0.889997187185603,-0.798156645274311
0.264907135874878,0.000977517106549365,0.183324219849039,0.447664105807816,-0.273655980264522,0.581510704404591,-0.88546305791872,-0.79790800605754
0.265884652981427,0.000977517106549365,0.185257110788403,0.447207452463175,-0.27307613879563,0.58764190066776,-0.8809390885276,-0.797651237046885
0.266862170087977,0.000977517106549365,0.187185321199221,0.446751621987454,-0.2724948133993,0.59375825013407,-0.87642531650256,-0.797386308243105
0.267839687194526,0.000977517106549365,0.189108833873669,0.446296617405907,-0.271911998619917,0.599859698219707,-0.871921779333918,-0.797113189646963
0.268817204301075,0.000977517106549365,0.191027631603919,0.445842441743788,-0.271327689001864,0.60594619034086,-0.867428514511989,-0.796831851259217
0.269794721407625,0.000977517106549365,0.192941697182147,0.44538909802635,-0.270741879089526,0.612017671913717,-0.862945559527091,-0.79654226308063
0.270772238514174,0.000977517106549365,0.194851013400527,0.444936589278847,-0.270154563427288,0.618074088354467,-0.858472951869538,-0.796244395111961
0.271749755620723,0.000977517106549365,0.196755563051233,0.444484918526531,-0.269565736559534,0.624115385079296,-0.854010729029649,-0.795938217353971
0.272727272727273,0.000977517106549365,0.198655328926441,0.444034088794657,-0.268975393030648,0.630141507504393,-0.849558928497739,-0.795623699807421
0.273704789833822,0.000977517106549365,0.200550293818324,0.443584103108477,-0.268383527385014,0.636152401045947,-0.845117587764124,-0.79530081247307
0.274682306940371,0.000977517106549365,0.202440440519057,0.443134964493245,-0.267790134167019,0.642148011120144,-0.840686744319123,-0.794969525351681
0.275659824046921,0.000977517106549365,0.204325751820814,0.442686675974214,-0.267195207921044,0.648128283143174,-0.83626643565305,-0.794629808444013
0.27663734115347,0.000977517106549365,0.206206210515771,0.442239240576638,-0.266598743191476,0.654093162531223,-0.831856699256222,-0.794281631750826
