"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","Basis1","Basis2","Basis3","Basis4","Basis5"
0.801564027370479,0.000977517106549365,0,0.0156275611972338,0.173750766611609,0.59122572995613,0.219395942235027,0,0.0539464323501275,-0.783320670687199,1.89918883623657,0.57696897925018
0.802541544477028,0.000977517106549365,0,0.0153977478295572,0.172348058626875,0.590717818109418,0.22153637543415,0,0.0531531152652638,-0.777380580565769,1.90411078943077,0.569386453994963
0.803519061583578,0.000977517106549365,0,0.0151701986145857,0.170947760507645,0.590191355902671,0.223690684975099,0,0.0523676140487363,-0.771443774858856,1.90893622525857,0.561662994484675
0.804496578690127,0.000977517106549365,0,0.0149449023436425,0.169549917088624,0.589646264875153,0.22585891569258,0,0.0515898900081275,-0.76551051212147,1.91366447439689,0.553797913615193
0.805474095796676,0.000977517106549365,0,0.0147218478080508,0.16815457320452,0.589082466566126,0.228041112421303,0,0.05081990445102,-0.759581050908618,1.91829486752266,0.545790524282399
0.806451612903226,0.000977517106549365,0,0.014501023799134,0.166761773690041,0.588499882514854,0.230237319995972,0,0.0500576186849961,-0.753655649775308,1.92282673531281,0.537640139382174
0.807429130009775,0.000977517106549365,0,0.0142824191082151,0.165371563379892,0.587898434260598,0.232447583251295,0,0.0493029940176385,-0.747734567276548,1.92725940844428,0.529346071810394
0.808406647116324,0.000977517106549365,0,0.0140660225266176,0.163983987108781,0.587278043342621,0.23467194702198,0,0.0485559917565296,-0.741818061967347,1.93159221759398,0.520907634462943
0.809384164222874,0.000977517106549365,0,0.0138518228456645,0.162599089711416,0.586638631300187,0.236910456142733,0,0.0478165732092518,-0.735906392402711,1.93582449343885,0.512324140235698
0.810361681329423,0.000977517106549365,0,0.0136398088566792,0.161216916022502,0.585980119672557,0.239163155448261,0,0.0470846996833878,-0.729999817137651,1.93995556665582,0.50359490202454
0.811339198435973,0.000977517106549365,0,0.0134299693509849,0.159837510876748,0.585302429998995,0.241430089773272,0,0.0463603324865199,-0.724098594727173,1.94398476792182,0.494719232725349
0.812316715542522,0.000977517106549365,0,0.0132222931199049,0.15846091910886,0.584605483818763,0.243711303952472,0,0.0456434329262307,-0.718202983726285,1.94791142791377,0.485696445234005
0.813294232649071,0.000977517106549365,0,0.0130167689547623,0.157087185553545,0.583889202671124,0.246006842820568,0,0.0449339623101027,-0.712313242689996,1.95173487730862,0.476525852446387
0.814271749755621,0.000977517106549365,0,0.0128133856468805,0.155716355045511,0.583153508095341,0.248316751212268,0,0.0442318819457183,-0.706429630173312,1.95545444678328,0.467206767258375
0.81524926686217,0.000977517106549365,0,0.0126121319875826,0.154348472419463,0.582398321630676,0.250641073962278,0,0.0435371531406601,-0.700552404731244,1.95906946701469,0.457738502565851
0.81622678396872,0.000977517106549365,0,0.0124129967681919,0.15298358251011,0.581623564816392,0.252979855905306,0,0.0428497372025105,-0.694681824918799,1.96257926867977,0.448120371264693
0.817204301075269,0.000977517106549365,0,0.0122159687800317,0.151621730152159,0.580829159191752,0.255333141876058,0,0.0421695954388521,-0.688818149290984,1.96598318245546,0.43835168625078
0.818181818181818,0.000977517106549365,0,0.0120210368144252,0.150262960180315,0.580015026296018,0.257700976709241,0,0.0414966891572674,-0.682961636402808,1.96928053901869,0.428431760419995
0.819159335288368,0.000977517106549365,0,0.0118281896626957,0.148907317429288,0.579181087668453,0.260083405239564,0,0.0408309796653387,-0.677112544809278,1.97247066904638,0.418359906668214
0.820136852394917,0.000977517106549365,0,0.0116374161161663,0.147554846733782,0.57832726484832,0.262480472301731,0,0.0401724282706487,-0.671271133065403,1.97555290321546,0.408135437891321
0.821114369501466,0.000977517106549365,0,0.0114487049661603,0.146205592928506,0.577453479374882,0.264892222730452,0,0.0395209962807799,-0.665437659726192,1.97852657220287,0.397757666985193
0.822091886608016,0.000977517106549365,0,0.011262045004001,0.144859600848167,0.5765596527874,0.267318701360432,0,0.0388766450033146,-0.659612383346651,1.98139100668553,0.38722590684571
0.823069403714565,0.000977517106549365,0,0.0110774250210116,0.143516915327471,0.575645706625139,0.269759953026379,0,0.0382393357458354,-0.653795562481789,1.98414553734038,0.376539470368754
0.824046920821114,0.000977517106549365,0,0.0108948338085154,0.142177581201126,0.57471156242736,0.272216022562999,0,0.0376090298159249,-0.647987455686614,1.98678949484434,0.365697670450202
0.825024437927664,0.000977517106549365,0,0.0107142601578355,0.140841643303838,0.573757141733326,0.274686954805,0,0.0369856885211655,-0.642188321516134,1.98932220987434,0.354699819985937
0.826001955034213,0.000977517106549365,0,0.0105356928602953,0.139509146470315,0.5727823660823,0.27717279458709,0,0.0363692731691396,-0.636398418525357,1.99174301310731,0.343545231871836
0.826979472140763,0.000977517106549365,0,0.010359120707218,0.138180135535263,0.571787157013546,0.279673586743973,0,0.0357597450674298,-0.630618005269291,1.99405123522018,0.332233219003781
0.827956989247312,0.000977517106549365,0,0.0101845324899267,0.13685465533339,0.570771436066324,0.282189376110359,0,0.0351570655236186,-0.624847340302944,1.99624620688989,0.320763094277651
0.828934506353861,0.000977517106549365,0,0.0100119169997449,0.135532750699403,0.569735124779898,0.284720207520954,0,0.0345611958452885,-0.619086682181324,1.99832725879335,0.309134170589325
0.829912023460411,0.000977517106549365,0,0.0098412630279956,0.134214466468009,0.568678144693531,0.287266125810464,0,0.033972097340022,-0.613336289459439,2.00029372160751,0.297345760834685
0.83088954056696,0.000977517106549365,0,0.00967255936600219,0.132899847473915,0.567600417346486,0.289827175813598,0,0.0333897313154015,-0.607596420692298,2.00214492600928,0.285397177909609
0.831867057673509,0.000977517106549365,0,0.00950579480508786,0.131588938551827,0.566501864278024,0.292403402365061,0,0.0328140590790095,-0.601867334434907,2.0038802026756,0.273287734709978
0.832844574780059,0.000977517106549365,0,0.00934095813657587,0.130281784536453,0.56538240702741,0.294994850299561,0,0.0322450419384286,-0.596149289242276,2.00549888228341,0.261016744131672
0.833822091886608,0.000977517106549365,0,0.00917803815178944,0.1289784302625,0.564241967133905,0.297601564451806,0,0.0316826412012413,-0.590442543669413,2.00700029550962,0.24858351907057
0.834799608993157,0.000977517106549365,0,0.00901702364205183,0.127678920564675,0.563080466136772,0.300223589656501,0,0.03112681817503,-0.584747356271325,2.00838377303116,0.235987372422552
0.835777126099707,0.000977517106549365,0,0.00885790339868627,0.126383300277685,0.561897825575274,0.302860970748355,0,0.0305775341673772,-0.57906398560302,2.00964864552498,0.223227617083499
0.836754643206256,0.000977517106549365,0,0.00870066621301602,0.125091614236236,0.560693966988674,0.305513752562074,0,0.0300347504858654,-0.573392690219506,2.01079424366799,0.21030356594929
0.837732160312806,0.000977517106549365,0,0.0085453008763643,0.123803907275037,0.559468811916234,0.308181979932364,0,0.0294984284380772,-0.567733728675792,2.01181989813713,0.197214531915805
0.838709677419355,0.000977517106549365,0,0.00839179618005437,0.122520224228794,0.558222281897217,0.310865697693935,0,0.0289685293315949,-0.562087359526886,2.01272493960932,0.183959827878923
0.839687194525904,0.000977517106549365,0,0.00824014091540947,0.121240609932214,0.556954298470886,0.313564950681491,0,0.0284450144740012,-0.556453841327795,2.0135086987615,0.170538766734526
0.840664711632454,0.000977517106549365,0,0.00809032387375283,0.119965109220004,0.555664783176503,0.31627978372974,0,0.0279278451728785,-0.550833432633528,2.0141705062706,0.156950661378493
0.841642228739003,0.000977517106549365,0,0.0079423338464077,0.118693766926871,0.554353657553332,0.31901024167339,0,0.0274169827358093,-0.545226391999093,2.01470969281354,0.143194824706703
0.842619745845552,0.000977517106549365,0,0.00779615962469733,0.117426627887522,0.553020843140634,0.321756369347147,0,0.026912388470376,-0.539632977979496,2.01512558906725,0.129270569615036
0.843597262952102,0.000977517106549365,0,0.00765178999994495,0.116163736936664,0.551666261477672,0.324518211585719,0,0.0264140236841613,-0.534053449129748,2.01541752570867,0.115177208999374
0.844574780058651,0.000977517106549365,0,0.00750921376347381,0.114905138909005,0.55028983410371,0.327295813223811,0,0.0259218496847475,-0.528488064004856,2.01558483341472,0.100914055755593
0.8455522971652,0.000977517106549365,0,0.00736841970660715,0.113650878639251,0.548891482558009,0.330089219096133,0,0.0254358277797172,-0.522937081159827,2.01562684286233,0.0864804227795765
0.84652981427175,0.000977517106549365,0,0.00722939662066821,0.112401000962109,0.547471128379834,0.332898474037389,0,0.0249559192766528,-0.51740075914967,2.01554288472844,0.0718756229672029
0.847507331378299,0.000977517106549365,0,0.00709213329698023,0.111155550712286,0.546028693108445,0.335723622882288,0,0.0244820854831369,-0.511879356529393,2.01533228968996,0.0570989692143528
0.848484848484849,0.000977517106549365,0,0.00695661852686646,0.10991457272449,0.544564098283106,0.338564710465537,0,0.024014287706752,-0.506373131854004,2.01499438842384,0.042149774416905
0.849462365591398,0.000977517106549365,0,0.00682284110165013,0.108678111833427,0.543077265443081,0.341421781621842,0,0.0235524872550805,-0.500882343678511,2.014528511607,0.0270273514707405
0.850439882697947,0.000977517106549365,0,0.0066907898126545,0.107446212873805,0.54156811612763,0.344294881185911,0,0.0230966454357049,-0.495407250557922,2.01393398991637,0.0117310132717385
0.851417399804497,0.000977517106549365,0,0.0065604534512028,0.10621892068033,0.540036571876018,0.34718405399245,0,0.0226467235562078,-0.489948111047245,2.01321015402888,-0.00373992728422127
0.852394916911046,0.000977517106549365,0,0.00643182080861828,0.104996280087709,0.538482554227506,0.350089344876167,0,0.0222026829241716,-0.484505183701488,2.01235633462146,-0.0193861573012577
0.853372434017595,0.000977517106549365,0,0.00630488067622417,0.10377833593065,0.536905984721357,0.353010798671768,0,0.0217644848471788,-0.47907872707566,2.01137186237104,-0.0352083638834927
0.854349951124145,0.000977517106549365,0,0.00617962184534373,0.102565133043859,0.535306784896835,0.355948460213962,0,0.0213320906328119,-0.473668999724767,2.01025606795455,-0.0512072341350451
0.855327468230694,0.000977517106549365,0,0.00605603310730018,0.101356716262044,0.533684876293202,0.358902374337454,0,0.0209054615886534,-0.468276260203818,2.00900828204892,-0.0673834551600358
0.856304985337243,0.000977517106549365,0,0.00593410325341678,0.100153130419912,0.53204018044972,0.361872585876951,0,0.0204845590222859,-0.462900767067822,2.00762783533107,-0.0837377140625828
0.857282502443793,0.000977517106549365,0,0.00581382107501677,0.098954420352169,0.530372618905652,0.364859139667162,0,0.0200693442412917,-0.457542778871786,2.00611405847794,-0.10027069794681
0.858260019550342,0.000977517106549365,0,0.00569517536342339,0.0977606308935228,0.528682113200262,0.367862080542792,0,0.0196597785532535,-0.452202554170718,2.00446628216646,-0.116983093916834
0.859237536656892,0.000977517106549365,0,0.00557815490995987,0.0965718068786803,0.526968584872811,0.370881453338549,0,0.0192558232657536,-0.446880351519627,2.00268383707356,-0.133875589076777
