"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"KIT","Basis5",5,"Age",-0.00727747111877611,0.00334859709826343,-2.17328956133606,0.0340038788167609
"KIT","Basis5",5,"Gender",0.178461187651548,0.100114476017921,1.78257125992052,0.0800770748164565
"KIT","Basis5",5,"Classical",-0.0566038168635944,0.113438625384627,-0.4989818650541,0.619746722801383
"KIT","Basis5",5,"Mesenchymal",-0.263418951795206,0.137442462398699,-1.91657619630728,0.0604002841443596
"KIT","Basis5",5,"Neural",-0.416708719169184,0.150175491086836,-2.7748117629143,0.00749288829747981
"KIT","Basis5",5,"Proneural",-0.175893378060189,0.177971039571592,-0.988325844944188,0.327244293362718
"KIT","Basis6",6,"(Intercept)",0.436664967871035,0.255572449242494,1.70857605804261,0.0930672510934261
"KIT","Basis6",6,"Exposure",0.202018944422107,0.197255578095113,1.02414819582287,0.31016912191896
"KIT","Basis6",6,"Age",0.00553468416732951,0.00355705158035487,1.55597523462883,0.125347916883071
"KIT","Basis6",6,"Gender",-0.190022899762681,0.106346731089454,-1.78682407833338,0.0793788824773488
"KIT","Basis6",6,"Classical",0.00477222427726766,0.120500325914673,0.0396034138583734,0.968550160511196
"KIT","Basis6",6,"Mesenchymal",0.178075453784092,0.145998432697889,1.21970798243142,0.227687730428601
"KIT","Basis6",6,"Neural",0.333610279113948,0.159524108820981,2.09128439318427,0.0410512348549727
"KIT","Basis6",6,"Proneural",0.13499275406061,0.189049965997351,0.714058600055511,0.47815674216776
"KIT","Basis7",7,"(Intercept)",-0.625882718229853,0.191789468928233,-3.26338417707416,0.00187901650778218
"KIT","Basis7",7,"Exposure",-0.0909580442045487,0.148026685498083,-0.61447058615473,0.541393025030293
"KIT","Basis7",7,"Age",-0.00299334218934521,0.00266932149990588,-1.12138691028816,0.266908887760278
"KIT","Basis7",7,"Gender",0.183144503549054,0.0798058755486103,2.29487493608787,0.025510150756408
"KIT","Basis7",7,"Classical",0.00430300397722732,0.0904271707742881,0.0475852992013638,0.962216050233677
"KIT","Basis7",7,"Mesenchymal",-0.0933980569402019,0.109561738577363,-0.852469650016118,0.397584728967989
"KIT","Basis7",7,"Neural",-0.213266802266348,0.119711824191959,-1.78150156599714,0.0802534925937956
"KIT","Basis7",7,"Proneural",-0.0855696336158038,0.14186894043939,-0.603159742722976,0.548837613003272
"KIT","Basis8",8,"(Intercept)",0.652538221859761,0.14208067766866,4.59273021896417,2.52412036351187e-05
"KIT","Basis8",8,"Exposure",0.0189466731901452,0.10966051424066,0.172775709847256,0.863450683045588
"KIT","Basis8",8,"Age",0.00179374607189127,0.00197747566506932,0.907088822166816,0.368246657930524
"KIT","Basis8",8,"Gender",-0.169851471062734,0.0591214572064446,-2.87292430004955,0.00573526651339299
"KIT","Basis8",8,"Classical",0.019821150567436,0.0669898810141558,0.295882755236534,0.768414058511756
"KIT","Basis8",8,"Mesenchymal",0.0688735936477231,0.0811650720481071,0.848561972653721,0.399737805571789
"KIT","Basis8",8,"Neural",0.147378543618965,0.0886844163091641,1.66183135383319,0.102135239991084
"KIT","Basis8",8,"Proneural",0.0660377303176592,0.105098759125851,0.62833977172444,0.532335790674646
"KIT","Basis9",9,"(Intercept)",-0.612715015344119,0.0703935164477768,-8.70413990184276,5.44298474589173e-12
"KIT","Basis9",9,"Exposure",-0.0218481531456252,0.0543310275509357,-0.402130313569763,0.689118910375875
"KIT","Basis9",9,"Age",-0.00013463363552658,0.000979735373157225,-0.137418367464593,0.891193010873144
"KIT","Basis9",9,"Gender",0.0917077494994455,0.0292915781270685,3.13085724168265,0.0027690193627351
"KIT","Basis9",9,"Classical",-0.0187405480573819,0.0331899690259203,-0.564644939642641,0.574570196460802
"KIT","Basis9",9,"Mesenchymal",-0.0574803865305172,0.0402130319755907,-1.42939698169011,0.158445291059484
"KIT","Basis9",9,"Neural",-0.0793803467972024,0.0439384722860008,-1.80662509794392,0.0761947175464586
"KIT","Basis9",9,"Proneural",-0.0182800383996418,0.0520709173869491,-0.351060425223533,0.726860350179537
