"grid","alpha_coordinate_1","alpha_coordinate_2","beta_coordinate_1","beta_coordinate_2","indirect_integrand_coordinate_1","indirect_integrand_coordinate_2","indirect_integrand_total"
0.898989898989899,0.0374032113449216,0.0322098511603581,-14.1196990600891,-10.9852760863316,-0.528122088071203,-0.353834107696182,-0.881956195767385
0.909090909090909,0.0343480467960114,0.0318927927757664,-15.462654490584,-8.12052568842023,-0.531111980033135,-0.258986243011074,-0.790098223044209
0.919191919191919,0.0302015213243632,0.0292632133056856,-7.39053913888708,1.18715205705,-0.223205525401639,0.0347398838717377,-0.188465641529901
0.929292929292929,0.0262950345321441,0.0244758102559451,7.03551480263688,8.01725998976728,0.184999104686747,0.196228934282124,0.381228038968872
0.93939393939394,0.0229048145961357,0.0182514826619626,18.3430456778646,11.0179429852244,0.420144060379936,0.201093795365316,0.621237855745252
0.94949494949495,0.0195576652611352,0.0114532220082248,21.5667530102917,8.84242379251245,0.421795336144865,0.101274242786454,0.52306957893132
0.95959595959596,0.015583742202117,0.00449429334675117,19.7488112782233,-0.510084030670882,0.307760383758093,-0.00229246726532817,0.305467916492765
0.96969696969697,0.0107890335266596,-0.00364535347732442,6.85487901071751,-12.932710862078,0.0739575194678263,0.0471443025123072,0.121101821980133
0.97979797979798,0.00702223650016475,-0.0124402862753891,-7.00335282221857,-22.3340890265868,-0.0491791998117151,0.277842461190767,0.228663261379052
0.98989898989899,0.00605192211038107,-0.0208173994586502,-14.595354738356,-27.0388967283304,-0.0883299500499118,0.562879514114844,0.474549564064932
1,0.0072741551147933,-0.0275436257258104,-18.5066384562602,-26.0987318564993,-0.134620158784235,0.718853702173701,0.584233543389466
