"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","RawBasis8","RawBasis9","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7","Basis8","Basis9"
0.493646138807429,0.000977517106549365,0,0,9.23454856377632e-06,0.186427234535668,0.665240994438397,0.148322536477371,0,0,0,0,0,-5.06774848656386e-05,0.861151074564035,-2.28680063073462,-0.989707121720058,-0.604096496028955,-0.360556476088587,-0.176037345392929
0.494623655913978,0.000977517106549365,0,0,5.5945307867029e-06,0.183299206695534,0.6656428675327,0.151052331240979,0,0,0,0,0,-3.0701744358746e-05,0.846717759976834,-2.29890223412632,-0.985118372971813,-0.599128732726802,-0.357031666970196,-0.174228329024804
0.495601173020528,0.000977517106549365,0,0,3.06417200864494e-06,0.180202249307373,0.665979270746061,0.153815415774558,0,0,0,0,0,-1.68156060387121e-05,0.832422950007811,-2.31061818780057,-0.980134700131113,-0.593869014535058,-0.353319444343837,-0.172325739481724
0.496578690127077,0.000977517106549365,0,0,1.44171604796326e-06,0.177136967639729,0.666249598809935,0.156611991834288,0,0,0,0,0,-7.91186950792628e-06,0.81827035413305,-2.32194329434332,-0.974751982944217,-0.588314406045983,-0.349417947450535,-0.170328651155119
0.497556207233627,0.000977517106549365,0,0,5.2540672301868e-07,0.174103966961147,0.666453246455777,0.159442261176353,0,0,0,0,0,-2.8833343687778e-06,0.804263681828635,-2.33287235634056,-0.968966101157385,-0.582461971851839,-0.345325315531315,-0.168236138436418
0.498533724340176,0.000977517106549365,0,0,1.13487852172035e-07,0.171103852540173,0.666589608415042,0.162306425556933,0,0,0,0,0,-6.22800223656005e-07,0.790406642570649,-2.34340017637823,-0.962772934516876,-0.576308776544887,-0.341039687827201,-0.166047275717053
0.499511241446725,0.000977517106549365,0,0,4.20325378414944e-09,0.16813722964535,0.666658079419186,0.16520468673221,0,0,0,0,0,-2.30666749502224e-08,0.776702945835175,-2.35352155704232,-0.956168362768948,-0.569851884717387,-0.336559203579217,-0.163761137388455
0.500488758553275,0.000977517106549365,0,0,0,0.16520468673221,0.666658079419186,0.168137229645351,4.20325378414944e-09,0,0,0,0,0,0.76315620440079,-2.36323147816249,-0.949148451100859,-0.563088521946617,-0.331882110836222,-0.161376852984013
0.501466275659824,0.000977517106549365,0,0,0,0.162306425556933,0.666589608415042,0.171103852540173,1.13487852172035e-07,0,0,0,0,0,0.749767807003373,-2.37252899617344,-0.941713529842816,-0.556019616465223,-0.32700916022724,-0.15889482030221
0.502443792766373,0.000977517106549365,0,0,0,0.159442261176353,0.666453246455777,0.174103966961148,5.2540672301868e-07,0,0,0,0,0,0.736536918336113,-2.38141724411493,-0.933868194467976,-0.548649799161222,-0.321943604961466,-0.156316705406618
0.503421309872923,0.000977517106549365,0,0,0,0.156611991834288,0.666249598809935,0.177136967639729,1.44171604796326e-06,0,0,0,0,0,0.72346260639469,-2.38989953227039,-0.925617225890495,-0.540983861907647,-0.316688807055924,-0.153644229502769
0.504398826979472,0.000977517106549365,0,0,0,0.153815415774558,0.665979270746061,0.180202249307373,3.06417200864494e-06,0,0,0,0,0,0.710543939174784,-2.39797917092327,-0.916965405024528,-0.533026596577531,-0.311248128527642,-0.150879113796198
0.505376344086022,0.000977517106549365,0,0,0,0.151052331240979,0.6656428675327,0.183299206695535,5.5945307867029e-06,0,0,0,0,0,0.697779984672073,-2.40565947035701,-0.90791751278423,-0.524782795043907,-0.305624931393645,-0.148023079492437
0.506353861192571,0.000977517106549365,0,0,0,0.14832253647737,0.665240994438398,0.186427234535668,9.23454856377632e-06,0,0,0,0,0,0.685169810882238,-2.41294374085507,-0.898478330083756,-0.516257249179806,-0.29982257767096,-0.145077847797017
0.50733137829912,0.000977517106549365,0,0,0,0.145625829727551,0.664774256731698,0.18958572755923,1.41859815215044e-05,0,0,0,0,0,0.672712485800958,-2.41983529270088,-0.888652637837262,-0.507454750858263,-0.293844429376613,-0.142045139915474
0.50830889540567,0.000977517106549365,0,0,0,0.142962009235339,0.664243259681147,0.192774080497673,2.06505858415262e-05,0,0,0,0,0,0.660407077423912,-2.4263374361779,-0.878445216958903,-0.49838009195231,-0.28769384852763,-0.138926677053339
0.509286412512219,0.000977517106549365,0,0,0,0.140330873244552,0.663648608555288,0.195991688082455,2.8830117705481e-05,0,0,0,0,0,0.64825265374678,-2.43245348156956,-0.867860848362835,-0.48903806433498,-0.281374197141038,-0.135724180416145
