"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"EGFR","Basis4",4,"Exposure",0.193817177468825,0.153810767832627,1.26010148834139,0.212858634296001
"EGFR","Basis4",4,"Age",0.00888275274450051,0.00410995875192351,2.16127539974538,0.0349649892069914
"EGFR","Basis4",4,"Gender",-0.239190259618309,0.123477591541898,-1.93711471556478,0.0577818565900805
"EGFR","Basis4",4,"Classical",-0.0143150010576432,0.146422237953882,-0.0977652114711692,0.922467819441124
"EGFR","Basis4",4,"Mesenchymal",0.382335449266896,0.181807000300978,2.10297430040618,0.0399746558172917
"EGFR","Basis4",4,"Neural",0.465789691147676,0.183302800753113,2.54109423988038,0.0138480491249807
"EGFR","Basis4",4,"Proneural",0.383206870392471,0.226335695090676,1.69309074398958,0.0959948267386753
"EGFR","Basis5",5,"(Intercept)",-0.481952290412295,0.251215997472403,-1.91847770548625,0.0601536924471302
"EGFR","Basis5",5,"Exposure",-0.230335492751218,0.125177019511323,-1.84007810419533,0.0710584752232003
"EGFR","Basis5",5,"Age",-0.00496706952867218,0.00334483985828676,-1.48499471996137,0.143152998717318
"EGFR","Basis5",5,"Gender",0.226725205059482,0.1004907335387,2.25618021757367,0.0279826835664145
"EGFR","Basis5",5,"Classical",0.0915358068650829,0.119163954484575,0.768150127788278,0.44562521073024
"EGFR","Basis5",5,"Mesenchymal",-0.240062308471734,0.147961412225283,-1.62246564736906,0.110320734057002
"EGFR","Basis5",5,"Neural",-0.266742884548419,0.149178751199793,-1.7880755965786,0.0791743892257794
"EGFR","Basis5",5,"Proneural",-0.266404351404908,0.184200547983121,-1.44627339235343,0.153674621768993
"EGFR","Basis6",6,"(Intercept)",0.61588387478796,0.171262746063197,3.59613452981008,0.000683501684386319
"EGFR","Basis6",6,"Exposure",0.15016820057565,0.0853375593959564,1.75969645298721,0.0839209122654588
"EGFR","Basis6",6,"Age",0.00252756493400382,0.00228029450765673,1.10843793444961,0.2724106517607
"EGFR","Basis6",6,"Gender",-0.205162420130989,0.0685080534396836,-2.99471974213396,0.00408487831563332
"EGFR","Basis6",6,"Classical",-0.03350538123805,0.081238242317829,-0.412433606169945,0.681596332852467
"EGFR","Basis6",6,"Mesenchymal",0.143574384923159,0.100870478090769,1.42335386567676,0.160181307007304
"EGFR","Basis6",6,"Neural",0.179255853787557,0.10170038071545,1.76258783424912,0.0834267347714595
"EGFR","Basis6",6,"Proneural",0.165400242464824,0.125575966464478,1.31713294447636,0.193158310719148
"EGFR","Basis7",7,"(Intercept)",-0.643618543708622,0.0929461264810817,-6.92464084385082,4.60966817338449e-09
"EGFR","Basis7",7,"Exposure",-0.0653459827844923,0.0463136074337877,-1.4109456465449,0.163792083656408
"EGFR","Basis7",7,"Age",-0.00065322613896666,0.00123754025084106,-0.527842337671613,0.599694152738963
"EGFR","Basis7",7,"Gender",0.126327780354681,0.0371800543103978,3.39772984998982,0.00125703105020232
"EGFR","Basis7",7,"Classical",-0.00274401107208182,0.0440888641525543,-0.0622381892758026,0.950594762308046
"EGFR","Basis7",7,"Mesenchymal",-0.0954682201989965,0.0547434887641715,-1.74391918297831,0.0866605132532595
"EGFR","Basis7",7,"Neural",-0.0969652065695891,0.0551938858066909,-1.75681065307119,0.0844165598999357
"EGFR","Basis7",7,"Proneural",-0.0695378135307071,0.0681514218958307,-1.02034281305232,0.311953802082053
